no,EIP,EIP_BB3,EIP_BB5,EIP_BB9,EIP_BB11,pips,pips_1SC,pips_2SC,pips_8SC,pips_4PQ,pips_5PQ,pips_6PQ,pips_8PQ,pips_9PQ,pips_10PQ,tap,mana
1.0,1.5456807964033397,1.5463918708138362,1.5456807964033397,1.5456807964033397,1.5456807964033397,1.5358748509037525,1.5185682172676394,1.5131204697678686,1.5194283879254977,1.5358748509037525,1.5244059087989723,1.5180291769887146,1.5319983484723367,1.523958620056886,1.5358748509037525,1.4699743095696853,1.4757546563904944
1.0,1.6478391256133214,1.6473184463373536,1.6478391256133214,1.6478391256133214,1.6478391256133214,1.6432637949542854,1.606915950178748,1.640117562733544,1.6437623176653184,1.6432637949542854,1.6263251010616318,1.649799981610051,1.6420784187302737,1.6404831460549683,1.6432637949542854,1.5599883456468444,1.5814359005037295
1.0,1.4951341935548832,1.4963626020107639,1.4951341935548832,1.4951341935548832,1.4951341935548832,1.5050822882631614,1.4712507111175999,1.4940064743166979,1.5012258912254381,1.5050822882631614,1.5034309850929612,1.4980139051809636,1.5042264299127528,1.4996551394293942,1.5050822882631614,1.4926874455648915,1.4612220650351657
1.0,1.6242599449537654,1.623141199532701,1.6242599449537654,1.6242599449537654,1.6242599449537654,1.6269825554917532,1.5955685800843515,1.6189731303090906,1.6250717779141834,1.6269825554917532,1.622398669385977,1.6260321169039464,1.6276854840306518,1.620755202661228,1.6269825554917532,1.6083697998138724,1.5904302714690217
1.0,1.3539186120026698,1.3582583065498548,1.3539186120026698,1.3539186120026698,1.3539186120026698,1.3365708482670962,1.3199720673467723,1.332770861925018,1.3319227490312788,1.3365708482670962,1.3330352088009885,1.335028824823934,1.3324844861427165,1.3352931716999046,1.3365708482670962,1.3072834173001813,1.3391922881204719
1.0,1.9397219766418878,1.9407487306078601,1.9397219766418878,1.9397219766418878,1.9397219766418878,1.912086083052507,1.768070329404288,1.8655363006162686,1.9171441973269812,1.912086083052507,1.9044664878313442,1.911167408451374,1.9104865084528873,1.9099136878192393,1.912086083052507,1.9048663814812492,1.8370573879811423
1.0,1.6645027736205449,1.663756603604641,1.6645027736205449,1.6645027736205449,1.6645027736205449,1.6548771804153823,1.639996418383924,1.6534701169568204,1.655207627136711,1.6548771804153823,1.656721286311831,1.6551543292784323,1.6525320746511123,1.6533208829536394,1.6548771804153823,1.6504214794632692,1.6537792445348376
1.0,1.6614988261999406,1.6607648687545806,1.6614988261999406,1.6614988261999406,1.6614988261999406,1.6571695409787588,1.640990565987561,1.653691220911618,1.65666959895076,1.6571695409787588,1.6584991740319472,1.6576694830067578,1.6570312591412273,1.6551804099311889,1.6571695409787588,1.6553186917687204,1.6569355255613978
1.0,1.8419915244741216,1.845822692681615,1.8419915244741216,1.8419915244741216,1.8419915244741216,1.820914763444039,1.7404388875312018,1.8027513977360892,1.8201250518915193,1.820914763444039,1.817990696344169,1.8204558770013586,1.82107484011009,1.8196554936711022,1.820914763444039,1.8413405460321797,1.7635219427757933
1.0,1.0411129837298243,1.040999546250081,1.0411129837298243,1.0411129837298243,1.0411129837298243,1.0415019122318014,1.0401487651520063,1.0401973812147536,1.0400434303493875,1.0415019122318014,1.0421177156932653,1.040578207039606,1.0401244571206327,1.0388199261035846,1.0415019122318014,0.9690234653529526,1.0330913333765477
1.0,1.037098630664433,1.0362015786477043,1.037098630664433,1.037098630664433,1.037098630664433,1.055981780422966,1.034985028652415,1.0519225176440712,1.055686859211987,1.055981780422966,1.0603687334362828,1.0578578070150286,1.0529588380104289,1.0475806220379875,1.055981780422966,1.0382742193804197,1.0853100564036815
1.0,1.0461388161108398,1.0458368488831653,1.0461388161108398,1.0461388161108398,1.0461388161108398,1.072401083529464,1.061992095563746,1.0647408854744882,1.068115813313202,1.072401083529464,1.0676939473333629,1.0695279541720326,1.0741906834228874,1.0659842799413828,1.072401083529464,1.0562191926817355,1.0707713486389272
1.0,1.0485700489253729,1.0525788318042255,1.0485700489253729,1.0485700489253729,1.0485700489253729,1.0521779535163402,1.0484151641323263,1.0510482056141182,1.0522690622181323,1.0521779535163402,1.0515766360845122,1.0518499621898887,1.051904627410964,1.0520139578531145,1.0521779535163402,1.0439417268743338,1.0398327244235097
1.0,1.0680669248891905,1.0729784770195263,1.0680669248891905,1.0680669248891905,1.0680669248891905,1.0744719083176935,1.0687377710338217,1.072475342411053,1.0748472627081418,1.0744719083176935,1.0741125264544982,1.0744559357904404,1.074368086890548,1.0741604440362575,1.0744719083176935,1.0684502655432655,1.054793754741844
1.0,1.0463940542954233,1.0459475209832814,1.0462426870709685,1.0463940542954233,1.0463940542954233,1.0404680274580145,1.040422617290678,1.0414519144169714,1.0405588477926875,1.0404680274580145,1.0416259867250943,1.04048316418046,1.040657236488583,1.0396657811684036,1.0404680274580145,1.0181413618509183,1.038227792536082
1.0,1.070195928266003,1.0598059863424596,1.0669219477950092,1.070195928266003,1.070195928266003,1.0680515667879251,1.065473227391665,1.0679175441955453,1.068230263577765,1.0680515667879251,1.0680515667879251,1.0680643308443425,1.0679877465058396,1.0680068925904653,1.0680515667879251,1.06771970132108,1.064171293637118
