no,EIP,EIP_BB3,EIP_BB5,EIP_BB9,EIP_BB11,pips,pips_1SC,pips_2SC,pips_8SC,pips_4PQ,pips_5PQ,pips_6PQ,pips_8PQ,pips_9PQ,pips_10PQ,tap,mana
0.0,82.14732677172128,83.16094183243735,82.14732677172128,82.14732677172128,82.14732677172128,49.78328250651003,62.93742764876811,56.85481391617478,48.9996632806603,49.78328250651003,53.9591463950523,51.786275620246336,48.05941900344405,47.099055181222795,49.78328250651003,22.86043698222859,69.86766240325034
0.0,81.76345866211669,82.31442038810013,81.76345866211669,81.76345866211669,81.76345866211669,51.305620106506375,65.1151056778968,58.83352442037136,50.39807363074244,51.305620106506375,55.92741123572741,53.174209970796184,49.87695983441679,48.97921862890547,51.305620106506375,23.102049755932118,70.67502322594706
0.0,81.53062723230263,82.17067743936911,81.53062723230263,81.53062723230263,81.53062723230263,51.28996866084322,64.41214954147483,58.73089348234873,50.22667091210652,51.28996866084322,55.4269488394025,53.233220705407206,49.406050845575216,48.50827565633246,51.28996866084322,23.30421440214315,70.30962162714295
0.0,81.77441222667048,81.21122659261081,81.77441222667048,81.77441222667048,81.77441222667048,50.4990531313323,63.99901929561683,57.41273419677935,49.43048925080742,50.4990531313323,54.85936033379246,52.28059082532099,49.02816055934536,47.60723765048402,50.4990531313323,22.979347845346336,70.0446561371229
0.0,85.30860708051247,84.9528901041665,85.30860708051247,85.30860708051247,85.30860708051247,55.059951668711534,68.09717767160537,61.91915737269969,53.33517658431308,55.059951668711534,59.177711311371354,57.12773206012384,53.72563543424121,52.25836205727914,55.059951668711534,26.035425786445277,76.47702379699872
0.0,84.99536003841641,85.29057955807092,84.99536003841641,84.99536003841641,84.99536003841641,55.71017029379271,68.26511218354135,62.468363910024586,53.797920263149166,55.71017029379271,59.92806382303185,58.13848345987087,55.05512033330301,53.01593368325869,55.71017029379271,26.184602992585315,77.37769317200946
0.0,84.94198259137062,85.39677762428587,84.94198259137062,84.94198259137062,84.94198259137062,56.51342395300121,69.16739861733079,63.959329739831894,55.00002393614264,56.51342395300121,60.80896590669839,58.54252708797247,55.41951404896056,54.224571419215096,56.51342395300121,25.974548642932145,75.9575219163926
0.0,85.45697985672619,86.36762287358182,85.45697985672619,85.45697985672619,85.45697985672619,56.132746034558366,68.76065037785276,62.464032084709096,54.0105427922859,56.132746034558366,60.16869730345228,57.9973031017443,54.45079632155636,53.14825985614063,56.132746034558366,26.569852620944918,76.91325991169205
0.0,86.2975867520428,86.72282092912624,86.2975867520428,86.2975867520428,86.2975867520428,58.71119626216097,71.28386914314478,65.84759360286391,57.15337029502635,58.71119626216097,63.33562550357657,60.84261089975156,57.50473081838554,55.627814111716475,58.71119626216097,27.1534041155355,78.91547222271087
0.0,89.03014469224256,87.90234402949542,89.03014469224256,89.03014469224256,89.03014469224256,60.676647626850276,74.70599486515769,69.19066983519843,58.30913586160531,60.676647626850276,65.61796217979028,62.33638999094402,58.93598887253644,57.753826788917806,60.676647626850276,33.311618883874914,84.87006597594053
0.0,88.10306647863248,88.48734756714452,88.10306647863248,88.10306647863248,88.10306647863248,61.597351824891575,77.3582849833187,70.9124678227002,59.089233077487194,61.597351824891575,66.19630183823408,63.66668131312628,60.125527596461644,58.84054301772716,61.597351824891575,32.772788622640775,84.27259616635305
0.0,87.55517032747574,86.61927533292784,87.55517032747574,87.55517032747574,87.55517032747574,60.03443068939418,68.58454267090266,67.05423483987784,58.36474780986383,60.03443068939418,65.29539477693523,62.26000599009299,58.11322995176771,56.72397466783223,60.03443068939418,33.40345180712936,85.3790962951828
0.0,89.30118229444393,89.6322586579283,89.30118229444393,89.30118229444393,89.30118229444393,81.92158720448651,90.43874429265395,88.77226874520932,78.54611492046743,81.92158720448651,82.7793266508342,83.79569363039242,80.32157755435433,79.12363195571511,81.92158720448651,46.71790926053889,94.70592680722802
0.0,91.91250051706005,93.76546121273263,91.91250051706005,91.91250051706005,91.91250051706005,75.06248036382107,84.73666275199027,81.73331572412572,72.38134313034782,75.06248036382107,79.03611869610589,76.98088515254256,73.74147687503965,72.95302947499376,75.06248036382107,45.11410544834648,94.0907481368075
0.0,93.2339267646703,92.14283283007013,93.2339267646703,93.2339267646703,93.2339267646703,74.80133092511988,84.6507137889132,81.3036369546771,72.48394296588579,74.80133092511988,78.58036040063178,76.89873826689445,73.39818914959504,72.23512261976457,74.80133092511988,44.04813775108075,93.98191316761702
0.0,84.6552173890244,88.28999633690712,84.6552173890244,84.6552173890244,84.6552173890244,73.99129513237199,83.72990285954593,79.6780787034147,69.86473329160523,73.99129513237199,78.0695990848915,75.72853015595695,72.65991712270456,71.28475097252314,73.99129513237199,48.869084259259786,93.71738154940779
0.0,63.07552460304976,63.60901218509839,63.07552460304976,63.07552460304976,63.07552460304976,39.97126585751514,48.87221008444119,44.23837219577844,40.00657960794196,39.97126585751514,44.67756789596803,42.18048284761773,38.62206874559892,37.381649481792216,39.97126585751514,16.064787621504138,60.325218369946796
0.0,61.87601774048641,62.405828889092554,61.87601774048641,61.87601774048641,61.87601774048641,44.68061601459794,52.20432836938001,50.31389670838974,43.56655351226086,44.68061601459794,48.74793937180894,46.56362281544906,43.25694634578717,41.87140432942514,44.68061601459794,28.384337290619797,63.92422483539478
0.0,63.17810014094074,63.10249229809428,63.17810014094074,63.17810014094074,63.17810014094074,44.058548641401416,51.77038608471334,49.540091725239165,42.77133661150355,44.058548641401416,47.98555357422568,45.943874270168855,42.4440088701777,41.38071187944664,44.058548641401416,29.2977639449166,62.720494875375685
0.0,43.21277570327632,50.73618548006347,43.21277570327632,43.21277570327632,43.21277570327632,49.69916727312736,60.61603586732755,54.99867439579752,48.020803896297906,49.69916727312736,51.93045718127911,50.66395793426091,48.80280987931939,48.10453884630638,49.69916727312736,33.856891175413665,64.32175020754167
0.0,41.08000442154899,46.958508046808646,41.08000442154899,41.08000442154899,41.08000442154899,49.52291118527755,60.26304960150666,54.67359085881797,47.79577326480699,49.52291118527755,52.407525426990695,50.673195910972254,48.45083935613503,47.67291562379975,49.52291118527755,36.29307108045548,65.18116481629258
0.0,56.164910951562675,57.95219007641208,56.32778313690433,56.164910951562675,56.164910951562675,49.98931403887618,61.14556964596567,56.459569927316934,48.1253375388133,49.98931403887618,54.47606647691696,52.093449149962,48.30481661105205,47.26713311133708,49.98931403887618,28.02377940341101,68.61002672262347
0.0,78.5559335028311,84.62483895971388,81.53629449703328,78.5559335028311,78.5559335028311,77.19344285014336,85.03916402620229,81.92747339116791,76.54205977742515,77.19344285014336,79.95996507992052,78.32251592877265,76.9865203518941,75.78626420797279,77.19344285014336,48.28231317016104,90.033347939477
